what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.lib.explorer",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.lib",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editors.schematic",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.samples.ide,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.samples.ide",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.editors,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editors",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.samplesview,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.samplesview",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui.views,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.views",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.ui,2.5.2.v20100208,"org.eclipse.birt.report.designer.ui",1271721331397
stopped,bundle,org.eclipse.birt.report.designer.core,2.5.2.v20100205,"org.eclipse.birt.report.designer.core",1271721331397
stopped,bundle,org.eclipse.birt.report.engine.emitter.prototype.excel,2.5.2.v20100201,"org.eclipse.birt.report.engine.emitter.prototype.excel",1271721331397
stopped,bundle,org.eclipse.birt.chart.reportitem,2.5.2.v20100209,"org.eclipse.birt.chart.reportitem",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.dataextraction.csv,2.5.2.v20100115,"org.eclipse.birt.report.engine.dataextraction.csv",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.dataextraction,2.5.2.v20100115,"org.eclipse.birt.report.engine.dataextraction",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.excel.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.excel.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.html.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.html.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.pdf.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.postscript.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.postscript.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.ppt.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.wpml.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.config",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.html,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.html",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf,2.5.2.v20100129,"org.eclipse.birt.report.engine.emitter.pdf",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt,2.5.2.v20091224,"org.eclipse.birt.report.engine.emitter.ppt",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml,2.5.2.v20091224,"org.eclipse.birt.report.engine.emitter.wpml",1271721331398
stopped,bundle,org.eclipse.birt.report.engine.script.javascript,2.5.2.v20091224,"org.eclipse.birt.report.engine.script.javascript",1271721331398
stopped,bundle,org.eclipse.birt.report.item.crosstab.core,2.5.2.v20100127,"org.eclipse.birt.report.item.crosstab.core",1271721331399
stopped,bundle,org.eclipse.tptp.platform.report.birt.ui,4.4.201.v201002100300,"org.eclipse.tptp.platform.report.birt.ui",1271721331399
stopped,bundle,org.eclipse.tptp.platform.report.birt,4.4.300.v200905180100,"org.eclipse.tptp.platform.report.birt",1271721331399
stopped,bundle,org.eclipse.birt.report.engine,2.5.2.v20100210,"org.eclipse.birt.report.engine",1271721331399
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1271721331399
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1271721331399
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1271721331399
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1271721331400
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1271721331400
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1271721331400
stopped,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.ui",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.sampledb.ui",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.sampledb",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.xml,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.xml",1271721331400
stopped,bundle,org.eclipse.birt.report.data.oda.xml.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.xml.ui",1271721331400
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201001191820,"org.eclipse.datatools.enablement.oda.xml.ui",1271721331401
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201001151620,"org.eclipse.datatools.enablement.oda.xml",1271721331401
